,exchange,ts_code,symbol,freq,trade_time,open,close,high,low,vol,is_contract
20,binance,ETH_USDT,ETHUSDT,60min,2021-05-24 04:00:00,2141.29,2104.12,2156.66,2081.88,54585.88306,N
21,binance,ETH_USDT,ETHUSDT,60min,2021-05-24 03:00:00,2165.59,2141.29,2200.0,2133.37,71533.33725,N
22,binance,ETH_USDT,ETHUSDT,60min,2021-05-24 02:00:00,2122.39,2165.13,2167.7,2090.75,68416.83525,N
23,binance,ETH_USDT,ETHUSDT,60min,2021-05-24 01:00:00,2133.25,2123.0,2149.0,2079.94,69585.74321,N
24,binance,ETH_USDT,ETHUSDT,60min,2021-05-24 00:00:00,2096.63,2133.24,2197.44,2093.71,95195.15537,N
25,binance,ETH_USDT,ETHUSDT,60min,2021-05-23 23:00:00,2062.56,2096.39,2121.52,2062.56,58488.12487,N
26,binance,ETH_USDT,ETHUSDT,60min,2021-05-23 22:00:00,2094.98,2063.15,2150.0,2040.69,81087.67361,N
27,binance,ETH_USDT,ETHUSDT,60min,2021-05-23 21:00:00,2066.18,2094.77,2149.5,2062.33,85829.15681,N
28,binance,ETH_USDT,ETHUSDT,60min,2021-05-23 20:00:00,1968.1,2066.19,2097.0,1967.61,125269.64271,N
29,binance,ETH_USDT,ETHUSDT,60min,2021-05-23 19:00:00,1897.13,1968.09,1995.3,1875.01,115432.24791,N
30,binance,ETH_USDT,ETHUSDT,60min,2021-05-23 18:00:00,1913.51,1896.84,1950.36,1817.0,114595.04515,N
31,binance,ETH_USDT,ETHUSDT,60min,2021-05-23 17:00:00,1848.11,1913.83,1999.0,1841.54,181021.378,N
32,binance,ETH_USDT,ETHUSDT,60min,2021-05-23 16:00:00,1924.95,1848.11,1960.84,1728.74,302865.37862,N
33,binance,ETH_USDT,ETHUSDT,60min,2021-05-23 15:00:00,1977.18,1924.79,1986.0,1895.46,117371.25435,N
34,binance,ETH_USDT,ETHUSDT,60min,2021-05-23 14:00:00,1968.58,1977.18,2020.25,1907.41,161932.21732,N
35,binance,ETH_USDT,ETHUSDT,60min,2021-05-23 13:00:00,1938.47,1968.56,1979.75,1866.29,235091.20019,N
36,binance,ETH_USDT,ETHUSDT,60min,2021-05-23 12:00:00,2115.5,1938.52,2138.27,1900.0,209520.75481,N
37,binance,ETH_USDT,ETHUSDT,60min,2021-05-23 11:00:00,2112.77,2115.49,2151.48,2077.15,84717.30151,N
38,binance,ETH_USDT,ETHUSDT,60min,2021-05-23 10:00:00,2033.64,2112.76,2174.82,2026.96,145100.77694,N
39,binance,ETH_USDT,ETHUSDT,60min,2021-05-23 09:00:00,2032.42,2033.76,2091.34,1986.0,210253.64323,N
40,binance,ETH_USDT,ETHUSDT,60min,2021-05-23 08:00:00,2158.01,2033.84,2158.14,2000.0,232921.00957,N
41,binance,ETH_USDT,ETHUSDT,60min,2021-05-23 07:00:00,2213.19,2157.64,2222.05,2127.63,90598.00618,N
42,binance,ETH_USDT,ETHUSDT,60min,2021-05-23 06:00:00,2231.9,2213.18,2261.09,2184.59,72787.22419,N
43,binance,ETH_USDT,ETHUSDT,60min,2021-05-23 05:00:00,2284.93,2231.9,2284.93,2201.38,70082.1244,N
44,binance,ETH_USDT,ETHUSDT,60min,2021-05-23 04:00:00,2317.8,2285.32,2317.8,2270.0,38725.01558,N
45,binance,ETH_USDT,ETHUSDT,60min,2021-05-23 03:00:00,2294.09,2317.8,2333.9,2280.18,36164.44308,N
46,binance,ETH_USDT,ETHUSDT,60min,2021-05-23 02:00:00,2340.99,2294.09,2354.76,2272.83,41798.82276,N
47,binance,ETH_USDT,ETHUSDT,60min,2021-05-23 01:00:00,2362.0,2340.99,2381.57,2339.2,30292.40441,N
48,binance,ETH_USDT,ETHUSDT,60min,2021-05-23 00:00:00,2295.45,2361.95,2363.1,2252.51,72603.88505,N
49,binance,ETH_USDT,ETHUSDT,60min,2021-05-22 23:00:00,2337.78,2294.87,2371.75,2283.0,35976.31152,N
50,binance,ETH_USDT,ETHUSDT,60min,2021-05-22 22:00:00,2364.68,2337.79,2383.83,2314.49,47752.1346,N
51,binance,ETH_USDT,ETHUSDT,60min,2021-05-22 21:00:00,2353.36,2364.44,2380.0,2340.45,25678.00838,N
52,binance,ETH_USDT,ETHUSDT,60min,2021-05-22 20:00:00,2255.05,2353.51,2369.41,2254.58,48866.01377,N
53,binance,ETH_USDT,ETHUSDT,60min,2021-05-22 19:00:00,2294.64,2255.05,2326.39,2251.16,49699.03937,N
54,binance,ETH_USDT,ETHUSDT,60min,2021-05-22 18:00:00,2286.1,2294.64,2302.85,2266.09,44333.46128,N
55,binance,ETH_USDT,ETHUSDT,60min,2021-05-22 17:00:00,2353.19,2286.21,2371.06,2265.45,63585.14171,N
56,binance,ETH_USDT,ETHUSDT,60min,2021-05-22 16:00:00,2367.21,2352.57,2397.0,2322.91,55868.07148,N
57,binance,ETH_USDT,ETHUSDT,60min,2021-05-22 15:00:00,2362.17,2367.21,2397.46,2290.32,77438.24938,N
58,binance,ETH_USDT,ETHUSDT,60min,2021-05-22 14:00:00,2437.66,2362.17,2453.46,2325.0,76685.31198,N
59,binance,ETH_USDT,ETHUSDT,60min,2021-05-22 13:00:00,2391.42,2437.66,2483.3,2380.46,64693.80437,N
60,binance,ETH_USDT,ETHUSDT,60min,2021-05-22 12:00:00,2415.29,2391.43,2453.94,2376.03,66509.81194,N
61,binance,ETH_USDT,ETHUSDT,60min,2021-05-22 11:00:00,2462.71,2415.54,2475.0,2392.89,61090.60092,N
62,binance,ETH_USDT,ETHUSDT,60min,2021-05-22 10:00:00,2363.07,2463.32,2478.0,2312.5,95557.05098,N
63,binance,ETH_USDT,ETHUSDT,60min,2021-05-22 09:00:00,2346.69,2362.04,2387.75,2278.94,76230.20007,N
64,binance,ETH_USDT,ETHUSDT,60min,2021-05-22 08:00:00,2248.56,2346.69,2372.97,2246.56,82535.19608,N
65,binance,ETH_USDT,ETHUSDT,60min,2021-05-22 07:00:00,2249.99,2248.57,2259.88,2185.33,65189.30894,N
66,binance,ETH_USDT,ETHUSDT,60min,2021-05-22 06:00:00,2232.96,2249.99,2257.33,2170.09,95269.04403,N
67,binance,ETH_USDT,ETHUSDT,60min,2021-05-22 05:00:00,2267.17,2233.14,2291.64,2145.0,146656.31338,N
68,binance,ETH_USDT,ETHUSDT,60min,2021-05-22 04:00:00,2329.54,2266.77,2351.45,2212.18,116255.0034,N
69,binance,ETH_USDT,ETHUSDT,60min,2021-05-22 03:00:00,2392.43,2329.99,2416.76,2305.32,88046.18511,N
70,binance,ETH_USDT,ETHUSDT,60min,2021-05-22 02:00:00,2446.18,2392.42,2485.0,2377.36,70591.64512,N
71,binance,ETH_USDT,ETHUSDT,60min,2021-05-22 01:00:00,2447.62,2446.21,2484.02,2410.0,59088.84976,N
72,binance,ETH_USDT,ETHUSDT,60min,2021-05-22 00:00:00,2430.98,2447.6,2466.5,2381.75,70723.254,N
73,binance,ETH_USDT,ETHUSDT,60min,2021-05-21 23:00:00,2379.68,2430.98,2434.36,2350.0,77841.37096,N
74,binance,ETH_USDT,ETHUSDT,60min,2021-05-21 22:00:00,2388.38,2379.95,2436.76,2331.23,118859.73867,N
75,binance,ETH_USDT,ETHUSDT,60min,2021-05-21 21:00:00,2247.91,2389.96,2394.5,2101.0,235790.51507,N
76,binance,ETH_USDT,ETHUSDT,60min,2021-05-21 20:00:00,2349.95,2247.91,2374.8,2237.0,172435.57816,N
77,binance,ETH_USDT,ETHUSDT,60min,2021-05-21 19:00:00,2475.66,2349.5,2476.67,2306.0,159946.58287,N
78,binance,ETH_USDT,ETHUSDT,60min,2021-05-21 18:00:00,2491.71,2475.0,2491.72,2380.0,98734.04531,N
79,binance,ETH_USDT,ETHUSDT,60min,2021-05-21 17:00:00,2450.67,2491.71,2502.02,2423.67,125064.20625,N
80,binance,ETH_USDT,ETHUSDT,60min,2021-05-21 16:00:00,2420.39,2450.93,2518.86,2354.36,218621.51746,N
81,binance,ETH_USDT,ETHUSDT,60min,2021-05-21 15:00:00,2520.48,2420.69,2579.0,2398.0,254039.83557,N
82,binance,ETH_USDT,ETHUSDT,60min,2021-05-21 14:00:00,2723.95,2520.48,2763.09,2378.0,357639.29802,N
83,binance,ETH_USDT,ETHUSDT,60min,2021-05-21 13:00:00,2649.65,2723.95,2732.65,2633.48,53687.70752,N
84,binance,ETH_USDT,ETHUSDT,60min,2021-05-21 12:00:00,2712.37,2649.65,2738.02,2639.47,64826.63213,N
85,binance,ETH_USDT,ETHUSDT,60min,2021-05-21 11:00:00,2690.59,2712.37,2718.53,2651.9,66195.47736,N
86,binance,ETH_USDT,ETHUSDT,60min,2021-05-21 10:00:00,2762.14,2690.59,2768.75,2680.99,54928.33476,N
87,binance,ETH_USDT,ETHUSDT,60min,2021-05-21 09:00:00,2703.22,2762.14,2783.21,2701.0,59946.50906,N
88,binance,ETH_USDT,ETHUSDT,60min,2021-05-21 08:00:00,2687.44,2703.22,2706.66,2619.0,93743.59764,N
89,binance,ETH_USDT,ETHUSDT,60min,2021-05-21 07:00:00,2765.01,2686.96,2770.69,2679.79,66286.75493,N
90,binance,ETH_USDT,ETHUSDT,60min,2021-05-21 06:00:00,2752.37,2765.01,2778.93,2701.48,67375.27983,N
91,binance,ETH_USDT,ETHUSDT,60min,2021-05-21 05:00:00,2779.4,2752.36,2806.12,2729.01,53910.96894,N
92,binance,ETH_USDT,ETHUSDT,60min,2021-05-21 04:00:00,2790.86,2779.68,2807.0,2740.04,85326.21882,N
93,binance,ETH_USDT,ETHUSDT,60min,2021-05-21 03:00:00,2855.13,2790.86,2855.13,2771.82,57708.01464,N
94,binance,ETH_USDT,ETHUSDT,60min,2021-05-21 02:00:00,2896.78,2855.13,2897.18,2834.37,48777.88106,N
95,binance,ETH_USDT,ETHUSDT,60min,2021-05-21 01:00:00,2903.92,2896.62,2938.54,2877.47,52754.43862,N
96,binance,ETH_USDT,ETHUSDT,60min,2021-05-21 00:00:00,2767.87,2903.92,2926.97,2760.95,82591.43149,N
97,binance,ETH_USDT,ETHUSDT,60min,2021-05-20 23:00:00,2841.15,2768.62,2859.66,2739.0,86328.06149,N
98,binance,ETH_USDT,ETHUSDT,60min,2021-05-20 22:00:00,2836.39,2841.81,2861.84,2689.0,60632.26221,N
99,binance,ETH_USDT,ETHUSDT,60min,2021-05-20 21:00:00,2759.39,2836.06,2838.51,2724.32,32715.36889,N
100,binance,ETH_USDT,ETHUSDT,60min,2021-05-20 20:00:00,2782.81,2759.38,2832.0,2742.91,57400.68481,N
101,binance,ETH_USDT,ETHUSDT,60min,2021-05-20 19:00:00,2781.3,2782.41,2819.86,2748.09,57802.55956,N
102,binance,ETH_USDT,ETHUSDT,60min,2021-05-20 18:00:00,2758.5,2781.3,2810.0,2715.0,73492.71086,N
103,binance,ETH_USDT,ETHUSDT,60min,2021-05-20 17:00:00,2700.47,2758.33,2778.99,2640.0,97770.71499,N
104,binance,ETH_USDT,ETHUSDT,60min,2021-05-20 16:00:00,2903.97,2700.5,2905.7,2581.0,261257.97582,N
105,binance,ETH_USDT,ETHUSDT,60min,2021-05-20 15:00:00,2894.28,2903.99,2956.89,2859.15,82309.47958,N
106,binance,ETH_USDT,ETHUSDT,60min,2021-05-20 14:00:00,2904.89,2894.28,2967.0,2863.25,104999.1987,N
107,binance,ETH_USDT,ETHUSDT,60min,2021-05-20 13:00:00,2874.84,2904.15,2990.05,2842.0,151321.30179,N
108,binance,ETH_USDT,ETHUSDT,60min,2021-05-20 12:00:00,2754.4,2874.84,2902.5,2708.01,146622.56315,N
109,binance,ETH_USDT,ETHUSDT,60min,2021-05-20 11:00:00,2711.09,2754.41,2758.99,2670.32,88222.66384,N
110,binance,ETH_USDT,ETHUSDT,60min,2021-05-20 10:00:00,2672.56,2710.05,2720.0,2643.92,92083.16266,N
111,binance,ETH_USDT,ETHUSDT,60min,2021-05-20 09:00:00,2694.54,2672.55,2700.24,2567.06,115316.81944,N
112,binance,ETH_USDT,ETHUSDT,60min,2021-05-20 08:00:00,2712.68,2694.55,2747.36,2655.98,95685.43143,N
113,binance,ETH_USDT,ETHUSDT,60min,2021-05-20 07:00:00,2645.75,2712.69,2779.0,2645.25,133161.50338,N
114,binance,ETH_USDT,ETHUSDT,60min,2021-05-20 06:00:00,2655.43,2645.25,2690.29,2576.76,107529.5537,N
115,binance,ETH_USDT,ETHUSDT,60min,2021-05-20 05:00:00,2563.8,2655.47,2695.0,2559.71,138161.48289,N
116,binance,ETH_USDT,ETHUSDT,60min,2021-05-20 04:00:00,2472.46,2564.07,2592.46,2454.82,138257.60833,N
117,binance,ETH_USDT,ETHUSDT,60min,2021-05-20 03:00:00,2465.83,2472.46,2500.0,2389.9,118458.24304,N
118,binance,ETH_USDT,ETHUSDT,60min,2021-05-20 02:00:00,2338.51,2465.76,2483.4,2318.58,167039.73575,N
119,binance,ETH_USDT,ETHUSDT,60min,2021-05-20 01:00:00,2231.96,2338.47,2388.0,2172.77,249701.00788,N
120,binance,ETH_USDT,ETHUSDT,60min,2021-05-20 00:00:00,2438.92,2230.9,2546.03,2155.0,286507.83591,N
121,binance,ETH_USDT,ETHUSDT,60min,2021-05-19 23:00:00,2658.08,2438.92,2674.57,2429.0,123756.03619,N
122,binance,ETH_USDT,ETHUSDT,60min,2021-05-19 22:00:00,2586.3,2657.0,2714.28,2550.0,101536.88121,N
123,binance,ETH_USDT,ETHUSDT,60min,2021-05-19 21:00:00,2523.01,2586.24,2598.54,2427.5,97859.71612,N
124,binance,ETH_USDT,ETHUSDT,60min,2021-05-19 20:00:00,2601.13,2523.3,2717.42,2516.0,106813.71484,N
125,binance,ETH_USDT,ETHUSDT,60min,2021-05-19 19:00:00,2604.65,2601.13,2680.0,2556.18,117489.40973,N
126,binance,ETH_USDT,ETHUSDT,60min,2021-05-19 18:00:00,2767.69,2604.36,2789.96,2555.0,155474.07415,N
127,binance,ETH_USDT,ETHUSDT,60min,2021-05-19 17:00:00,2851.93,2768.89,2920.44,2726.94,176882.63424,N
128,binance,ETH_USDT,ETHUSDT,60min,2021-05-19 16:00:00,2741.44,2852.6,2895.0,2601.0,245675.27628,N
129,binance,ETH_USDT,ETHUSDT,60min,2021-05-19 15:00:00,2612.22,2742.61,2780.0,2519.59,298486.91894,N
130,binance,ETH_USDT,ETHUSDT,60min,2021-05-19 14:00:00,2493.68,2612.74,2617.0,2285.0,302720.21547,N
131,binance,ETH_USDT,ETHUSDT,60min,2021-05-19 13:00:00,2365.18,2493.69,2599.0,1888.0,493227.88282,N
132,binance,ETH_USDT,ETHUSDT,60min,2021-05-19 12:00:00,2721.08,2365.18,2773.52,1960.0,437462.36681,N
133,binance,ETH_USDT,ETHUSDT,60min,2021-05-19 11:00:00,2856.66,2721.08,2866.68,2442.82,355439.87786,N
134,binance,ETH_USDT,ETHUSDT,60min,2021-05-19 10:00:00,2973.82,2856.56,2984.49,2818.88,118730.30048,N
135,binance,ETH_USDT,ETHUSDT,60min,2021-05-19 09:00:00,2978.27,2973.82,3006.0,2933.0,72815.26871,N
136,binance,ETH_USDT,ETHUSDT,60min,2021-05-19 08:00:00,2985.0,2978.31,2996.46,2917.45,82937.68411,N
137,binance,ETH_USDT,ETHUSDT,60min,2021-05-19 07:00:00,2944.96,2985.0,3012.0,2857.41,133561.88508,N
138,binance,ETH_USDT,ETHUSDT,60min,2021-05-19 06:00:00,2927.36,2944.96,3017.41,2925.0,105093.13772,N
139,binance,ETH_USDT,ETHUSDT,60min,2021-05-19 05:00:00,2932.27,2927.68,3029.56,2908.0,185389.96008,N
140,binance,ETH_USDT,ETHUSDT,60min,2021-05-19 04:00:00,3097.23,2931.56,3133.18,2858.79,232021.83276,N
141,binance,ETH_USDT,ETHUSDT,60min,2021-05-19 03:00:00,3109.44,3097.23,3158.21,3042.64,119570.52834,N
142,binance,ETH_USDT,ETHUSDT,60min,2021-05-19 02:00:00,3188.21,3109.44,3238.14,3105.0,99759.49406,N
143,binance,ETH_USDT,ETHUSDT,60min,2021-05-19 01:00:00,3354.14,3188.24,3354.9,3157.0,103180.97844,N
144,binance,ETH_USDT,ETHUSDT,60min,2021-05-19 00:00:00,3375.08,3354.13,3441.73,3349.31,43950.24495,N
145,binance,ETH_USDT,ETHUSDT,60min,2021-05-18 23:00:00,3370.19,3375.07,3401.0,3322.22,33406.12869,N
146,binance,ETH_USDT,ETHUSDT,60min,2021-05-18 22:00:00,3402.66,3370.03,3423.25,3364.48,26334.93071,N
147,binance,ETH_USDT,ETHUSDT,60min,2021-05-18 21:00:00,3430.89,3402.66,3464.02,3388.39,27334.28678,N
148,binance,ETH_USDT,ETHUSDT,60min,2021-05-18 20:00:00,3402.69,3430.68,3448.0,3361.79,34512.86932,N
149,binance,ETH_USDT,ETHUSDT,60min,2021-05-18 19:00:00,3363.07,3402.38,3418.0,3327.9,53621.13575,N
150,binance,ETH_USDT,ETHUSDT,60min,2021-05-18 18:00:00,3398.36,3363.17,3398.39,3330.0,48098.95406,N
151,binance,ETH_USDT,ETHUSDT,60min,2021-05-18 17:00:00,3424.11,3398.61,3438.49,3388.0,47901.13736,N
152,binance,ETH_USDT,ETHUSDT,60min,2021-05-18 16:00:00,3345.49,3424.69,3437.2,3310.06,75556.0856,N
153,binance,ETH_USDT,ETHUSDT,60min,2021-05-18 15:00:00,3311.96,3345.5,3398.59,3273.23,78977.60256,N
154,binance,ETH_USDT,ETHUSDT,60min,2021-05-18 14:00:00,3364.97,3311.96,3365.83,3255.71,113313.3833,N
155,binance,ETH_USDT,ETHUSDT,60min,2021-05-18 13:00:00,3415.32,3365.39,3435.29,3341.74,95771.38541,N
156,binance,ETH_USDT,ETHUSDT,60min,2021-05-18 12:00:00,3533.46,3415.38,3539.99,3386.81,74041.75043,N
157,binance,ETH_USDT,ETHUSDT,60min,2021-05-18 11:00:00,3513.99,3533.89,3565.71,3489.45,44288.55502,N
158,binance,ETH_USDT,ETHUSDT,60min,2021-05-18 10:00:00,3468.31,3514.0,3514.0,3442.99,33084.03817,N
159,binance,ETH_USDT,ETHUSDT,60min,2021-05-18 09:00:00,3480.62,3468.32,3492.78,3432.42,44078.49241,N
160,binance,ETH_USDT,ETHUSDT,60min,2021-05-18 08:00:00,3510.07,3481.13,3526.63,3471.04,45736.87053,N
161,binance,ETH_USDT,ETHUSDT,60min,2021-05-18 07:00:00,3464.35,3510.02,3513.29,3461.25,44116.32438,N
162,binance,ETH_USDT,ETHUSDT,60min,2021-05-18 06:00:00,3523.61,3464.36,3559.16,3458.03,56703.86299,N
163,binance,ETH_USDT,ETHUSDT,60min,2021-05-18 05:00:00,3509.2,3523.53,3549.98,3490.89,58789.09212,N
164,binance,ETH_USDT,ETHUSDT,60min,2021-05-18 04:00:00,3385.28,3509.17,3527.67,3380.69,70901.11467,N
165,binance,ETH_USDT,ETHUSDT,60min,2021-05-18 03:00:00,3406.79,3384.57,3410.6,3374.16,28793.09099,N
166,binance,ETH_USDT,ETHUSDT,60min,2021-05-18 02:00:00,3402.38,3406.8,3419.0,3347.96,37270.37256,N
167,binance,ETH_USDT,ETHUSDT,60min,2021-05-18 01:00:00,3355.44,3401.6,3417.56,3350.0,45882.30511,N
168,binance,ETH_USDT,ETHUSDT,60min,2021-05-18 00:00:00,3282.25,3355.43,3374.32,3240.0,68597.07251,N
169,binance,ETH_USDT,ETHUSDT,60min,2021-05-17 23:00:00,3225.89,3282.51,3319.77,3200.0,61576.17917,N
170,binance,ETH_USDT,ETHUSDT,60min,2021-05-17 22:00:00,3261.84,3226.5,3356.21,3193.48,65196.5923,N
171,binance,ETH_USDT,ETHUSDT,60min,2021-05-17 21:00:00,3438.4,3261.67,3440.0,3250.0,56485.99255,N
172,binance,ETH_USDT,ETHUSDT,60min,2021-05-17 20:00:00,3379.26,3438.4,3453.0,3364.63,48219.37006,N
173,binance,ETH_USDT,ETHUSDT,60min,2021-05-17 19:00:00,3350.88,3378.75,3402.34,3339.66,61706.39628,N
174,binance,ETH_USDT,ETHUSDT,60min,2021-05-17 18:00:00,3201.7,3351.63,3377.74,3168.0,86273.38802,N
175,binance,ETH_USDT,ETHUSDT,60min,2021-05-17 17:00:00,3204.78,3201.7,3250.0,3121.48,114309.67644,N
176,binance,ETH_USDT,ETHUSDT,60min,2021-05-17 16:00:00,3284.99,3204.13,3335.47,3200.37,95088.57557,N
177,binance,ETH_USDT,ETHUSDT,60min,2021-05-17 15:00:00,3388.44,3284.75,3412.44,3266.66,76617.52603,N
178,binance,ETH_USDT,ETHUSDT,60min,2021-05-17 14:00:00,3455.98,3388.46,3464.25,3350.0,66311.00258,N
179,binance,ETH_USDT,ETHUSDT,60min,2021-05-17 13:00:00,3477.89,3455.48,3490.41,3416.27,51922.06201,N
180,binance,ETH_USDT,ETHUSDT,60min,2021-05-17 12:00:00,3516.71,3477.9,3544.48,3451.85,50560.56957,N
181,binance,ETH_USDT,ETHUSDT,60min,2021-05-17 11:00:00,3443.52,3516.52,3525.0,3427.78,53758.66349,N
182,binance,ETH_USDT,ETHUSDT,60min,2021-05-17 10:00:00,3510.02,3443.69,3521.71,3435.64,56943.61933,N
183,binance,ETH_USDT,ETHUSDT,60min,2021-05-17 09:00:00,3540.46,3510.02,3554.19,3473.69,82453.58665,N
184,binance,ETH_USDT,ETHUSDT,60min,2021-05-17 08:00:00,3520.87,3541.11,3575.24,3471.85,89411.02663,N
185,binance,ETH_USDT,ETHUSDT,60min,2021-05-17 07:00:00,3399.52,3520.85,3531.08,3397.43,92826.52222,N
186,binance,ETH_USDT,ETHUSDT,60min,2021-05-17 06:00:00,3339.0,3399.55,3451.97,3320.29,111628.97545,N
187,binance,ETH_USDT,ETHUSDT,60min,2021-05-17 05:00:00,3326.46,3339.0,3342.1,3213.0,104321.73829,N
188,binance,ETH_USDT,ETHUSDT,60min,2021-05-17 04:00:00,3240.74,3326.78,3330.37,3102.0,143481.03341,N
189,binance,ETH_USDT,ETHUSDT,60min,2021-05-17 03:00:00,3382.14,3240.13,3399.99,3212.0,143851.96194,N
190,binance,ETH_USDT,ETHUSDT,60min,2021-05-17 02:00:00,3416.65,3382.14,3457.36,3363.54,65492.85215,N
191,binance,ETH_USDT,ETHUSDT,60min,2021-05-17 01:00:00,3466.21,3416.64,3476.08,3378.83,74471.60524,N
192,binance,ETH_USDT,ETHUSDT,60min,2021-05-17 00:00:00,3581.81,3465.98,3587.06,3458.54,51103.5246,N
193,binance,ETH_USDT,ETHUSDT,60min,2021-05-16 23:00:00,3532.58,3582.1,3588.98,3515.0,49770.31397,N
194,binance,ETH_USDT,ETHUSDT,60min,2021-05-16 22:00:00,3476.25,3532.35,3577.63,3470.28,74008.07781,N
195,binance,ETH_USDT,ETHUSDT,60min,2021-05-16 21:00:00,3359.09,3476.59,3510.0,3350.0,81162.60772,N
196,binance,ETH_USDT,ETHUSDT,60min,2021-05-16 20:00:00,3419.81,3359.09,3465.0,3343.06,115777.97127,N
197,binance,ETH_USDT,ETHUSDT,60min,2021-05-16 19:00:00,3474.25,3419.22,3525.12,3346.72,127781.12854,N
198,binance,ETH_USDT,ETHUSDT,60min,2021-05-16 18:00:00,3606.71,3474.31,3661.0,3464.18,90259.00238,N
199,binance,ETH_USDT,ETHUSDT,60min,2021-05-16 17:00:00,3577.29,3605.35,3630.0,3450.0,122665.36347,N
200,binance,ETH_USDT,ETHUSDT,60min,2021-05-16 16:00:00,3633.53,3577.29,3671.23,3552.0,87958.27463,N
201,binance,ETH_USDT,ETHUSDT,60min,2021-05-16 15:00:00,3677.12,3633.45,3691.62,3630.37,43004.94494,N
202,binance,ETH_USDT,ETHUSDT,60min,2021-05-16 14:00:00,3728.0,3677.25,3755.85,3656.16,50279.9255,N
203,binance,ETH_USDT,ETHUSDT,60min,2021-05-16 13:00:00,3707.87,3728.01,3730.91,3675.51,62027.76771,N
204,binance,ETH_USDT,ETHUSDT,60min,2021-05-16 12:00:00,3789.98,3707.51,3804.49,3693.99,52499.3038,N
205,binance,ETH_USDT,ETHUSDT,60min,2021-05-16 11:00:00,3848.25,3789.69,3849.76,3786.43,21628.84918,N
206,binance,ETH_USDT,ETHUSDT,60min,2021-05-16 10:00:00,3813.72,3848.26,3860.66,3811.71,23603.24974,N
207,binance,ETH_USDT,ETHUSDT,60min,2021-05-16 09:00:00,3797.18,3813.72,3830.97,3795.0,23928.46423,N
208,binance,ETH_USDT,ETHUSDT,60min,2021-05-16 08:00:00,3866.62,3797.19,3867.99,3789.67,29370.44443,N
209,binance,ETH_USDT,ETHUSDT,60min,2021-05-16 07:00:00,3860.75,3866.75,3867.95,3823.46,23344.04597,N
210,binance,ETH_USDT,ETHUSDT,60min,2021-05-16 06:00:00,3783.35,3860.75,3879.0,3778.18,36626.19846,N
211,binance,ETH_USDT,ETHUSDT,60min,2021-05-16 05:00:00,3797.59,3783.34,3817.62,3773.08,18635.22035,N
212,binance,ETH_USDT,ETHUSDT,60min,2021-05-16 04:00:00,3826.63,3797.6,3843.82,3797.0,17337.81008,N
213,binance,ETH_USDT,ETHUSDT,60min,2021-05-16 03:00:00,3814.01,3826.23,3839.15,3773.0,22352.31349,N
