,exchange,ts_code,symbol,freq,trade_time,open,close,high,low,vol,is_contract
18,okex,ETH_USDT,ETH-USDT,60min,2021-05-24 06:00:00,2133.29,2187.65,2190.53,2106.98,11344.256133,N
19,okex,ETH_USDT,ETH-USDT,60min,2021-05-24 05:00:00,2103.81,2133.6,2155.76,2096.29,10975.839655,N
20,okex,ETH_USDT,ETH-USDT,60min,2021-05-24 04:00:00,2141.0,2104.12,2156.04,2081.46,11374.69749,N
21,okex,ETH_USDT,ETH-USDT,60min,2021-05-24 03:00:00,2164.82,2140.87,2196.79,2133.02,11805.068739,N
22,okex,ETH_USDT,ETH-USDT,60min,2021-05-24 02:00:00,2123.19,2164.5,2167.54,2090.23,12495.151813,N
23,okex,ETH_USDT,ETH-USDT,60min,2021-05-24 01:00:00,2133.15,2123.19,2148.75,2079.24,11977.675177,N
24,okex,ETH_USDT,ETH-USDT,60min,2021-05-24 00:00:00,2097.22,2133.79,2196.8,2096.21,17636.791345,N
25,okex,ETH_USDT,ETH-USDT,60min,2021-05-23 23:00:00,2062.91,2097.6,2121.44,2062.78,13882.263525,N
26,okex,ETH_USDT,ETH-USDT,60min,2021-05-23 22:00:00,2094.78,2062.86,2149.53,2044.2,16789.695351,N
27,okex,ETH_USDT,ETH-USDT,60min,2021-05-23 21:00:00,2066.39,2094.74,2149.7,2062.57,14352.974133,N
28,okex,ETH_USDT,ETH-USDT,60min,2021-05-23 20:00:00,1968.31,2066.55,2097.75,1967.79,20725.759285,N
29,okex,ETH_USDT,ETH-USDT,60min,2021-05-23 19:00:00,1897.73,1968.32,1999.06,1875.77,22652.716335,N
30,okex,ETH_USDT,ETH-USDT,60min,2021-05-23 18:00:00,1913.45,1897.36,1951.66,1816.32,26477.043035,N
31,okex,ETH_USDT,ETH-USDT,60min,2021-05-23 17:00:00,1848.95,1913.45,1999.0,1842.28,44877.262926,N
32,okex,ETH_USDT,ETH-USDT,60min,2021-05-23 16:00:00,1925.51,1849.17,1958.99,1728.58,64518.825135,N
33,okex,ETH_USDT,ETH-USDT,60min,2021-05-23 15:00:00,1977.32,1925.07,1986.73,1896.26,19904.06138,N
34,okex,ETH_USDT,ETH-USDT,60min,2021-05-23 14:00:00,1969.4,1977.47,2020.78,1908.2,23494.041982,N
35,okex,ETH_USDT,ETH-USDT,60min,2021-05-23 13:00:00,1938.27,1968.98,1980.13,1865.27,53302.608382,N
36,okex,ETH_USDT,ETH-USDT,60min,2021-05-23 12:00:00,2115.42,1937.7,2139.1,1892.25,35450.581801,N
37,okex,ETH_USDT,ETH-USDT,60min,2021-05-23 11:00:00,2112.92,2115.44,2151.71,2080.39,17260.119681,N
38,okex,ETH_USDT,ETH-USDT,60min,2021-05-23 10:00:00,2034.45,2112.68,2175.03,2027.04,18634.87518,N
39,okex,ETH_USDT,ETH-USDT,60min,2021-05-23 09:00:00,2033.33,2034.67,2091.47,1987.77,32811.257021,N
40,okex,ETH_USDT,ETH-USDT,60min,2021-05-23 08:00:00,2157.53,2033.71,2158.27,1999.0,37311.989622,N
41,okex,ETH_USDT,ETH-USDT,60min,2021-05-23 07:00:00,2213.15,2157.44,2218.46,2128.02,15572.08756,N
42,okex,ETH_USDT,ETH-USDT,60min,2021-05-23 06:00:00,2231.77,2213.21,2261.01,2187.27,12844.599067,N
43,okex,ETH_USDT,ETH-USDT,60min,2021-05-23 05:00:00,2284.47,2231.48,2284.47,2201.8,12112.428289,N
44,okex,ETH_USDT,ETH-USDT,60min,2021-05-23 04:00:00,2318.09,2285.17,2318.09,2270.06,7564.320629,N
45,okex,ETH_USDT,ETH-USDT,60min,2021-05-23 03:00:00,2294.0,2318.15,2334.19,2280.0,6941.144931,N
46,okex,ETH_USDT,ETH-USDT,60min,2021-05-23 02:00:00,2341.14,2293.79,2354.95,2273.0,7521.636238,N
47,okex,ETH_USDT,ETH-USDT,60min,2021-05-23 01:00:00,2362.01,2340.92,2381.67,2339.47,6123.234545,N
48,okex,ETH_USDT,ETH-USDT,60min,2021-05-23 00:00:00,2294.56,2362.1,2363.72,2252.21,13242.921725,N
49,okex,ETH_USDT,ETH-USDT,60min,2021-05-22 23:00:00,2338.41,2294.23,2372.41,2283.01,6772.946153,N
50,okex,ETH_USDT,ETH-USDT,60min,2021-05-22 22:00:00,2364.52,2337.98,2383.08,2313.29,8021.028832,N
51,okex,ETH_USDT,ETH-USDT,60min,2021-05-22 21:00:00,2353.15,2364.6,2380.34,2341.02,4295.715808,N
52,okex,ETH_USDT,ETH-USDT,60min,2021-05-22 20:00:00,2255.1,2353.33,2367.82,2254.42,10366.937321,N
53,okex,ETH_USDT,ETH-USDT,60min,2021-05-22 19:00:00,2294.68,2255.26,2326.53,2252.2,8250.880956,N
54,okex,ETH_USDT,ETH-USDT,60min,2021-05-22 18:00:00,2286.12,2294.38,2302.62,2267.26,9971.496117,N
55,okex,ETH_USDT,ETH-USDT,60min,2021-05-22 17:00:00,2352.49,2286.63,2371.64,2266.78,14312.652599,N
56,okex,ETH_USDT,ETH-USDT,60min,2021-05-22 16:00:00,2367.27,2352.47,2396.44,2322.66,16003.370426,N
57,okex,ETH_USDT,ETH-USDT,60min,2021-05-22 15:00:00,2360.64,2366.74,2398.58,2289.11,19336.950428,N
58,okex,ETH_USDT,ETH-USDT,60min,2021-05-22 14:00:00,2438.16,2361.01,2453.31,2323.85,19243.310852,N
59,okex,ETH_USDT,ETH-USDT,60min,2021-05-22 13:00:00,2391.56,2437.85,2485.0,2381.33,13789.748939,N
60,okex,ETH_USDT,ETH-USDT,60min,2021-05-22 12:00:00,2415.1,2391.34,2454.25,2375.09,17518.691955,N
61,okex,ETH_USDT,ETH-USDT,60min,2021-05-22 11:00:00,2463.5,2414.95,2474.3,2395.78,12149.495405,N
62,okex,ETH_USDT,ETH-USDT,60min,2021-05-22 10:00:00,2363.63,2463.7,2477.5,2313.43,20517.513911,N
63,okex,ETH_USDT,ETH-USDT,60min,2021-05-22 09:00:00,2346.39,2363.25,2387.99,2278.32,15792.818455,N
64,okex,ETH_USDT,ETH-USDT,60min,2021-05-22 08:00:00,2247.51,2346.66,2373.85,2246.95,16510.38514,N
65,okex,ETH_USDT,ETH-USDT,60min,2021-05-22 07:00:00,2250.15,2248.43,2259.99,2185.07,13673.308499,N
66,okex,ETH_USDT,ETH-USDT,60min,2021-05-22 06:00:00,2233.24,2249.45,2256.52,2170.12,19042.744003,N
67,okex,ETH_USDT,ETH-USDT,60min,2021-05-22 05:00:00,2266.04,2232.99,2283.1,2152.66,24102.235827,N
68,okex,ETH_USDT,ETH-USDT,60min,2021-05-22 04:00:00,2329.67,2266.11,2351.42,2211.0,18262.929406,N
69,okex,ETH_USDT,ETH-USDT,60min,2021-05-22 03:00:00,2393.06,2329.29,2416.25,2305.27,15555.85136,N
70,okex,ETH_USDT,ETH-USDT,60min,2021-05-22 02:00:00,2446.01,2392.3,2485.0,2385.31,11031.388458,N
71,okex,ETH_USDT,ETH-USDT,60min,2021-05-22 01:00:00,2447.19,2445.86,2483.06,2408.83,12306.270378,N
72,okex,ETH_USDT,ETH-USDT,60min,2021-05-22 00:00:00,2430.44,2447.14,2466.99,2382.04,15715.438201,N
73,okex,ETH_USDT,ETH-USDT,60min,2021-05-21 23:00:00,2378.98,2430.4,2435.51,2349.62,31698.397116,N
74,okex,ETH_USDT,ETH-USDT,60min,2021-05-21 22:00:00,2389.13,2378.88,2437.68,2332.46,22333.399961,N
75,okex,ETH_USDT,ETH-USDT,60min,2021-05-21 21:00:00,2247.81,2387.81,2394.99,2101.1,28759.134284,N
76,okex,ETH_USDT,ETH-USDT,60min,2021-05-21 20:00:00,2350.02,2247.82,2373.32,2237.06,24789.678749,N
77,okex,ETH_USDT,ETH-USDT,60min,2021-05-21 19:00:00,2475.31,2348.94,2476.59,2304.39,26371.56845,N
78,okex,ETH_USDT,ETH-USDT,60min,2021-05-21 18:00:00,2492.36,2475.3,2492.39,2381.2,17150.692299,N
79,okex,ETH_USDT,ETH-USDT,60min,2021-05-21 17:00:00,2450.43,2491.63,2502.76,2423.84,19116.855208,N
80,okex,ETH_USDT,ETH-USDT,60min,2021-05-21 16:00:00,2418.14,2450.98,2518.0,2380.0,28585.012921,N
81,okex,ETH_USDT,ETH-USDT,60min,2021-05-21 15:00:00,2518.21,2419.3,2576.47,2400.0,38103.672221,N
82,okex,ETH_USDT,ETH-USDT,60min,2021-05-21 14:00:00,2724.01,2519.27,2762.62,2375.0,98512.364575,N
83,okex,ETH_USDT,ETH-USDT,60min,2021-05-21 13:00:00,2649.74,2724.36,2732.63,2634.11,7829.682518,N
84,okex,ETH_USDT,ETH-USDT,60min,2021-05-21 12:00:00,2712.19,2649.89,2738.92,2641.11,9554.613542,N
85,okex,ETH_USDT,ETH-USDT,60min,2021-05-21 11:00:00,2690.95,2712.76,2718.05,2651.7,8071.666998,N
86,okex,ETH_USDT,ETH-USDT,60min,2021-05-21 10:00:00,2763.41,2690.71,2769.56,2681.0,8142.193669,N
87,okex,ETH_USDT,ETH-USDT,60min,2021-05-21 09:00:00,2704.27,2763.08,2783.16,2702.68,7808.041803,N
88,okex,ETH_USDT,ETH-USDT,60min,2021-05-21 08:00:00,2687.68,2704.41,2708.99,2625.0,14471.251631,N
89,okex,ETH_USDT,ETH-USDT,60min,2021-05-21 07:00:00,2765.7,2686.99,2769.88,2677.87,10734.494456,N
90,okex,ETH_USDT,ETH-USDT,60min,2021-05-21 06:00:00,2751.44,2766.52,2778.12,2701.71,9303.553294,N
91,okex,ETH_USDT,ETH-USDT,60min,2021-05-21 05:00:00,2778.54,2752.27,2805.93,2728.54,7134.851324,N
92,okex,ETH_USDT,ETH-USDT,60min,2021-05-21 04:00:00,2789.64,2778.54,2804.76,2739.36,10614.402648,N
93,okex,ETH_USDT,ETH-USDT,60min,2021-05-21 03:00:00,2854.21,2790.03,2854.82,2772.01,9031.90256,N
94,okex,ETH_USDT,ETH-USDT,60min,2021-05-21 02:00:00,2896.97,2854.49,2897.77,2835.0,6420.717785,N
95,okex,ETH_USDT,ETH-USDT,60min,2021-05-21 01:00:00,2904.42,2896.54,2937.99,2880.0,8903.383329,N
96,okex,ETH_USDT,ETH-USDT,60min,2021-05-21 00:00:00,2767.99,2904.3,2927.99,2761.49,15142.418791,N
97,okex,ETH_USDT,ETH-USDT,60min,2021-05-20 23:00:00,2841.39,2768.77,2859.53,2739.4,12391.452106,N
98,okex,ETH_USDT,ETH-USDT,60min,2021-05-20 22:00:00,2836.54,2841.09,2859.71,2709.56,8359.426083,N
99,okex,ETH_USDT,ETH-USDT,60min,2021-05-20 21:00:00,2760.01,2835.33,2838.2,2725.6,4674.252884,N
100,okex,ETH_USDT,ETH-USDT,60min,2021-05-20 20:00:00,2782.43,2760.04,2831.99,2746.83,7559.662314,N
101,okex,ETH_USDT,ETH-USDT,60min,2021-05-20 19:00:00,2780.71,2782.65,2816.99,2748.61,7004.011188,N
102,okex,ETH_USDT,ETH-USDT,60min,2021-05-20 18:00:00,2757.74,2781.33,2810.98,2716.14,8514.948491,N
103,okex,ETH_USDT,ETH-USDT,60min,2021-05-20 17:00:00,2700.22,2758.24,2777.5,2640.0,14488.068079,N
104,okex,ETH_USDT,ETH-USDT,60min,2021-05-20 16:00:00,2903.41,2699.75,2905.64,2580.0,41700.28104,N
105,okex,ETH_USDT,ETH-USDT,60min,2021-05-20 15:00:00,2893.41,2902.91,2952.56,2860.0,11145.87305,N
106,okex,ETH_USDT,ETH-USDT,60min,2021-05-20 14:00:00,2903.52,2893.34,2957.14,2865.3,13436.077029,N
107,okex,ETH_USDT,ETH-USDT,60min,2021-05-20 13:00:00,2873.68,2903.47,2989.6,2848.42,38296.431755,N
108,okex,ETH_USDT,ETH-USDT,60min,2021-05-20 12:00:00,2754.23,2873.76,2899.99,2708.81,22380.190781,N
109,okex,ETH_USDT,ETH-USDT,60min,2021-05-20 11:00:00,2710.55,2754.25,2758.75,2670.64,14141.824347,N
110,okex,ETH_USDT,ETH-USDT,60min,2021-05-20 10:00:00,2672.23,2711.25,2719.22,2644.74,27338.108169,N
111,okex,ETH_USDT,ETH-USDT,60min,2021-05-20 09:00:00,2693.3,2672.37,2700.0,2568.0,22061.191438,N
112,okex,ETH_USDT,ETH-USDT,60min,2021-05-20 08:00:00,2713.39,2693.23,2748.42,2658.6,17641.996317,N
113,okex,ETH_USDT,ETH-USDT,60min,2021-05-20 07:00:00,2646.0,2713.71,2779.17,2645.27,24504.027969,N
114,okex,ETH_USDT,ETH-USDT,60min,2021-05-20 06:00:00,2655.56,2646.13,2690.13,2577.33,21190.021945,N
115,okex,ETH_USDT,ETH-USDT,60min,2021-05-20 05:00:00,2565.26,2655.99,2665.23,2559.78,22767.295286,N
116,okex,ETH_USDT,ETH-USDT,60min,2021-05-20 04:00:00,2473.62,2565.34,2592.8,2456.03,27673.057806,N
117,okex,ETH_USDT,ETH-USDT,60min,2021-05-20 03:00:00,2467.18,2474.07,2502.03,2411.58,22522.366433,N
118,okex,ETH_USDT,ETH-USDT,60min,2021-05-20 02:00:00,2338.44,2466.91,2483.06,2317.82,28712.09131,N
119,okex,ETH_USDT,ETH-USDT,60min,2021-05-20 01:00:00,2232.19,2338.56,2391.12,2175.01,48595.358301,N
120,okex,ETH_USDT,ETH-USDT,60min,2021-05-20 00:00:00,2441.69,2233.27,2547.0,2166.0,63647.515972,N
121,okex,ETH_USDT,ETH-USDT,60min,2021-05-19 23:00:00,2657.35,2438.45,2673.95,2430.01,38249.090008,N
122,okex,ETH_USDT,ETH-USDT,60min,2021-05-19 22:00:00,2586.08,2658.08,2713.15,2551.01,27766.595348,N
123,okex,ETH_USDT,ETH-USDT,60min,2021-05-19 21:00:00,2522.95,2584.78,2598.61,2425.02,21340.983239,N
124,okex,ETH_USDT,ETH-USDT,60min,2021-05-19 20:00:00,2597.03,2522.48,2709.72,2520.67,43405.81256,N
125,okex,ETH_USDT,ETH-USDT,60min,2021-05-19 19:00:00,2602.76,2596.85,2656.5,2556.0,45068.366166,N
126,okex,ETH_USDT,ETH-USDT,60min,2021-05-19 18:00:00,2765.23,2603.47,2786.76,2560.49,42313.732642,N
127,okex,ETH_USDT,ETH-USDT,60min,2021-05-19 17:00:00,2848.69,2765.22,2900.0,2730.0,51794.863185,N
128,okex,ETH_USDT,ETH-USDT,60min,2021-05-19 16:00:00,2738.43,2849.31,2889.0,2586.0,62247.605475,N
129,okex,ETH_USDT,ETH-USDT,60min,2021-05-19 15:00:00,2607.21,2738.11,2769.0,2511.35,67277.483461,N
130,okex,ETH_USDT,ETH-USDT,60min,2021-05-19 14:00:00,2494.68,2607.21,2610.0,2286.0,74065.003084,N
131,okex,ETH_USDT,ETH-USDT,60min,2021-05-19 13:00:00,2331.48,2494.68,2587.51,1764.5,151414.435127,N
132,okex,ETH_USDT,ETH-USDT,60min,2021-05-19 12:00:00,2721.41,2331.12,2780.01,1938.9,123068.770622,N
133,okex,ETH_USDT,ETH-USDT,60min,2021-05-19 11:00:00,2856.89,2721.01,2866.64,2430.0,84009.523963,N
134,okex,ETH_USDT,ETH-USDT,60min,2021-05-19 10:00:00,2973.45,2857.07,2984.32,2817.33,19224.410854,N
135,okex,ETH_USDT,ETH-USDT,60min,2021-05-19 09:00:00,2978.55,2973.93,3006.99,2932.34,9991.570517,N
136,okex,ETH_USDT,ETH-USDT,60min,2021-05-19 08:00:00,2984.16,2978.79,2995.79,2917.27,12347.707611,N
137,okex,ETH_USDT,ETH-USDT,60min,2021-05-19 07:00:00,2945.1,2984.39,3011.2,2857.19,17071.441029,N
138,okex,ETH_USDT,ETH-USDT,60min,2021-05-19 06:00:00,2928.01,2944.81,3017.01,2925.0,12283.536788,N
139,okex,ETH_USDT,ETH-USDT,60min,2021-05-19 05:00:00,2931.14,2928.65,3028.81,2908.27,24882.974662,N
140,okex,ETH_USDT,ETH-USDT,60min,2021-05-19 04:00:00,3097.17,2930.77,3132.17,2858.6,40060.129104,N
141,okex,ETH_USDT,ETH-USDT,60min,2021-05-19 03:00:00,3108.28,3097.09,3150.0,3053.15,14939.198139,N
142,okex,ETH_USDT,ETH-USDT,60min,2021-05-19 02:00:00,3187.58,3107.98,3233.77,3102.49,16017.901594,N
143,okex,ETH_USDT,ETH-USDT,60min,2021-05-19 01:00:00,3353.76,3186.91,3353.76,3156.24,21845.213746,N
144,okex,ETH_USDT,ETH-USDT,60min,2021-05-19 00:00:00,3374.81,3353.54,3441.11,3348.77,7691.679896,N
145,okex,ETH_USDT,ETH-USDT,60min,2021-05-18 23:00:00,3370.48,3374.61,3401.9,3322.42,5002.458674,N
146,okex,ETH_USDT,ETH-USDT,60min,2021-05-18 22:00:00,3401.75,3370.3,3423.11,3366.83,3452.755816,N
147,okex,ETH_USDT,ETH-USDT,60min,2021-05-18 21:00:00,3430.06,3401.17,3464.18,3388.81,3195.290505,N
148,okex,ETH_USDT,ETH-USDT,60min,2021-05-18 20:00:00,3402.7,3430.06,3448.14,3361.09,4931.231657,N
149,okex,ETH_USDT,ETH-USDT,60min,2021-05-18 19:00:00,3361.34,3403.56,3417.17,3326.6,8216.613171,N
150,okex,ETH_USDT,ETH-USDT,60min,2021-05-18 18:00:00,3397.56,3362.69,3397.56,3328.16,8724.024239,N
151,okex,ETH_USDT,ETH-USDT,60min,2021-05-18 17:00:00,3424.94,3396.81,3435.67,3388.13,8770.761516,N
152,okex,ETH_USDT,ETH-USDT,60min,2021-05-18 16:00:00,3344.94,3424.94,3434.0,3304.7,13447.330669,N
153,okex,ETH_USDT,ETH-USDT,60min,2021-05-18 15:00:00,3310.93,3344.67,3396.54,3272.1,11647.40038,N
154,okex,ETH_USDT,ETH-USDT,60min,2021-05-18 14:00:00,3365.76,3311.3,3365.76,3250.57,18359.642657,N
155,okex,ETH_USDT,ETH-USDT,60min,2021-05-18 13:00:00,3414.52,3366.69,3434.63,3341.0,12672.349992,N
156,okex,ETH_USDT,ETH-USDT,60min,2021-05-18 12:00:00,3533.99,3414.4,3538.73,3387.27,12722.832122,N
157,okex,ETH_USDT,ETH-USDT,60min,2021-05-18 11:00:00,3513.62,3532.51,3561.98,3488.89,7565.012685,N
158,okex,ETH_USDT,ETH-USDT,60min,2021-05-18 10:00:00,3468.64,3513.26,3513.26,3441.86,5811.564583,N
159,okex,ETH_USDT,ETH-USDT,60min,2021-05-18 09:00:00,3481.18,3469.24,3492.74,3433.0,5509.873176,N
160,okex,ETH_USDT,ETH-USDT,60min,2021-05-18 08:00:00,3509.73,3481.06,3525.0,3467.18,7985.832073,N
161,okex,ETH_USDT,ETH-USDT,60min,2021-05-18 07:00:00,3462.8,3508.84,3511.76,3460.0,6309.494128,N
162,okex,ETH_USDT,ETH-USDT,60min,2021-05-18 06:00:00,3522.6,3463.43,3555.0,3455.41,8103.994911,N
163,okex,ETH_USDT,ETH-USDT,60min,2021-05-18 05:00:00,3507.49,3522.59,3549.84,3491.84,5950.575586,N
164,okex,ETH_USDT,ETH-USDT,60min,2021-05-18 04:00:00,3384.29,3507.49,3526.41,3379.7,12034.536334,N
165,okex,ETH_USDT,ETH-USDT,60min,2021-05-18 03:00:00,3406.22,3384.62,3408.15,3373.18,5511.332699,N
166,okex,ETH_USDT,ETH-USDT,60min,2021-05-18 02:00:00,3401.72,3406.36,3417.54,3348.55,5244.846572,N
167,okex,ETH_USDT,ETH-USDT,60min,2021-05-18 01:00:00,3356.16,3402.26,3417.57,3349.67,7728.122584,N
168,okex,ETH_USDT,ETH-USDT,60min,2021-05-18 00:00:00,3281.54,3354.83,3375.0,3239.51,8850.016845,N
169,okex,ETH_USDT,ETH-USDT,60min,2021-05-17 23:00:00,3225.67,3282.2,3326.01,3199.95,11354.956349,N
170,okex,ETH_USDT,ETH-USDT,60min,2021-05-17 22:00:00,3260.94,3225.98,3344.73,3191.89,9474.8176,N
171,okex,ETH_USDT,ETH-USDT,60min,2021-05-17 21:00:00,3437.08,3261.89,3438.9,3247.96,5808.078294,N
172,okex,ETH_USDT,ETH-USDT,60min,2021-05-17 20:00:00,3378.45,3436.82,3451.14,3364.42,9112.463384,N
173,okex,ETH_USDT,ETH-USDT,60min,2021-05-17 19:00:00,3349.8,3377.11,3399.0,3340.96,9167.811014,N
174,okex,ETH_USDT,ETH-USDT,60min,2021-05-17 18:00:00,3201.63,3349.8,3374.78,3167.81,20344.06711,N
175,okex,ETH_USDT,ETH-USDT,60min,2021-05-17 17:00:00,3204.26,3201.46,3249.0,3122.5,19876.262394,N
176,okex,ETH_USDT,ETH-USDT,60min,2021-05-17 16:00:00,3284.94,3204.5,3333.0,3200.45,16897.459285,N
177,okex,ETH_USDT,ETH-USDT,60min,2021-05-17 15:00:00,3389.04,3284.21,3411.65,3266.9,10975.831514,N
178,okex,ETH_USDT,ETH-USDT,60min,2021-05-17 14:00:00,3455.71,3389.32,3464.09,3350.26,11036.799463,N
179,okex,ETH_USDT,ETH-USDT,60min,2021-05-17 13:00:00,3478.24,3455.91,3490.0,3416.32,7157.571205,N
180,okex,ETH_USDT,ETH-USDT,60min,2021-05-17 12:00:00,3517.52,3477.31,3551.13,3453.07,7563.851757,N
181,okex,ETH_USDT,ETH-USDT,60min,2021-05-17 11:00:00,3446.0,3516.5,3526.46,3428.0,8642.149511,N
182,okex,ETH_USDT,ETH-USDT,60min,2021-05-17 10:00:00,3510.62,3446.0,3521.64,3436.0,5647.098399,N
183,okex,ETH_USDT,ETH-USDT,60min,2021-05-17 09:00:00,3539.53,3510.53,3552.9,3474.25,5955.776819,N
184,okex,ETH_USDT,ETH-USDT,60min,2021-05-17 08:00:00,3520.57,3540.08,3575.0,3471.25,12502.468748,N
185,okex,ETH_USDT,ETH-USDT,60min,2021-05-17 07:00:00,3399.64,3520.19,3527.48,3397.53,11120.656078,N
186,okex,ETH_USDT,ETH-USDT,60min,2021-05-17 06:00:00,3339.76,3399.64,3447.63,3333.96,20780.559651,N
187,okex,ETH_USDT,ETH-USDT,60min,2021-05-17 05:00:00,3327.59,3339.25,3342.94,3213.82,14018.074709,N
188,okex,ETH_USDT,ETH-USDT,60min,2021-05-17 04:00:00,3240.19,3327.87,3346.0,3120.0,26532.395774,N
189,okex,ETH_USDT,ETH-USDT,60min,2021-05-17 03:00:00,3381.5,3239.97,3398.29,3211.6,24988.608459,N
190,okex,ETH_USDT,ETH-USDT,60min,2021-05-17 02:00:00,3415.79,3381.21,3456.23,3362.9,9177.158834,N
191,okex,ETH_USDT,ETH-USDT,60min,2021-05-17 01:00:00,3465.88,3415.0,3475.0,3378.26,11694.953936,N
192,okex,ETH_USDT,ETH-USDT,60min,2021-05-17 00:00:00,3581.02,3465.88,3586.31,3457.61,9804.581543,N
193,okex,ETH_USDT,ETH-USDT,60min,2021-05-16 23:00:00,3532.2,3581.26,3588.0,3516.04,6870.667202,N
194,okex,ETH_USDT,ETH-USDT,60min,2021-05-16 22:00:00,3475.22,3531.27,3576.32,3469.51,10027.330053,N
195,okex,ETH_USDT,ETH-USDT,60min,2021-05-16 21:00:00,3359.78,3475.21,3510.0,3350.42,13925.064411,N
196,okex,ETH_USDT,ETH-USDT,60min,2021-05-16 20:00:00,3419.4,3359.41,3464.27,3347.35,22846.944869,N
197,okex,ETH_USDT,ETH-USDT,60min,2021-05-16 19:00:00,3474.09,3418.57,3522.21,3339.89,23431.170283,N
198,okex,ETH_USDT,ETH-USDT,60min,2021-05-16 18:00:00,3604.63,3472.99,3664.98,3464.08,21642.962106,N
199,okex,ETH_USDT,ETH-USDT,60min,2021-05-16 17:00:00,3574.33,3606.06,3663.64,3450.4,23577.584527,N
200,okex,ETH_USDT,ETH-USDT,60min,2021-05-16 16:00:00,3630.97,3574.32,3666.0,3551.0,22816.370245,N
201,okex,ETH_USDT,ETH-USDT,60min,2021-05-16 15:00:00,3676.51,3631.41,3690.92,3628.7,11491.184267,N
202,okex,ETH_USDT,ETH-USDT,60min,2021-05-16 14:00:00,3727.76,3676.63,3755.53,3655.24,8565.24244,N
203,okex,ETH_USDT,ETH-USDT,60min,2021-05-16 13:00:00,3708.07,3727.91,3732.28,3674.94,8032.398356,N
204,okex,ETH_USDT,ETH-USDT,60min,2021-05-16 12:00:00,3790.13,3706.69,3804.71,3700.0,6217.157949,N
205,okex,ETH_USDT,ETH-USDT,60min,2021-05-16 11:00:00,3846.97,3790.48,3848.92,3786.13,2698.662509,N
206,okex,ETH_USDT,ETH-USDT,60min,2021-05-16 10:00:00,3814.0,3847.1,3861.03,3812.0,3529.367649,N
207,okex,ETH_USDT,ETH-USDT,60min,2021-05-16 09:00:00,3797.06,3814.14,3830.0,3794.25,2444.859836,N
208,okex,ETH_USDT,ETH-USDT,60min,2021-05-16 08:00:00,3866.34,3798.17,3867.72,3790.02,3469.491105,N
209,okex,ETH_USDT,ETH-USDT,60min,2021-05-16 07:00:00,3860.0,3866.34,3867.89,3823.68,2901.859624,N
210,okex,ETH_USDT,ETH-USDT,60min,2021-05-16 06:00:00,3782.66,3860.0,3880.0,3777.66,5834.103152,N
211,okex,ETH_USDT,ETH-USDT,60min,2021-05-16 05:00:00,3797.77,3782.88,3817.46,3772.02,2459.932536,N
212,okex,ETH_USDT,ETH-USDT,60min,2021-05-16 04:00:00,3826.62,3797.78,3842.85,3796.33,2445.324842,N
213,okex,ETH_USDT,ETH-USDT,60min,2021-05-16 03:00:00,3813.37,3827.45,3838.96,3772.05,3817.265028,N
