,exchange,ts_code,symbol,freq,trade_time,open,close,high,low,vol,is_contract
647,okex,BTC_USDT,BTC-USDT,60min,2021-04-28 01:00:00,55388.2,55483.1,55734.5,55302.1,327.50720413,N
648,okex,BTC_USDT,BTC-USDT,60min,2021-04-28 00:00:00,55008.9,55388.3,55475.1,55008.9,334.58760869,N
649,okex,BTC_USDT,BTC-USDT,60min,2021-04-27 23:00:00,54933.7,55016.5,55044.7,54750.5,89.86500263,N
650,okex,BTC_USDT,BTC-USDT,60min,2021-04-27 22:00:00,55273.2,54932.9,55335.0,54900.9,113.95438251,N
651,okex,BTC_USDT,BTC-USDT,60min,2021-04-27 21:00:00,55126.4,55273.3,55452.1,54821.0,118.2437949,N
652,okex,BTC_USDT,BTC-USDT,60min,2021-04-27 20:00:00,54759.2,55126.4,55171.1,54759.2,108.64753709,N
653,okex,BTC_USDT,BTC-USDT,60min,2021-04-27 19:00:00,54955.9,54750.1,54980.0,54596.6,103.79419756,N
654,okex,BTC_USDT,BTC-USDT,60min,2021-04-27 18:00:00,54868.2,54956.0,54979.3,54627.0,117.23601493,N
655,okex,BTC_USDT,BTC-USDT,60min,2021-04-27 17:00:00,54666.8,54868.3,54937.2,54236.5,442.55331211,N
656,okex,BTC_USDT,BTC-USDT,60min,2021-04-27 16:00:00,54972.8,54666.7,55069.5,54544.6,240.33882419,N
657,okex,BTC_USDT,BTC-USDT,60min,2021-04-27 15:00:00,54956.3,54974.3,55315.8,54834.9,272.6477735,N
658,okex,BTC_USDT,BTC-USDT,60min,2021-04-27 14:00:00,54726.9,54956.3,55065.8,54362.3,493.21647615,N
659,okex,BTC_USDT,BTC-USDT,60min,2021-04-27 13:00:00,54821.5,54729.7,55039.4,54403.8,464.89842792,N
660,okex,BTC_USDT,BTC-USDT,60min,2021-04-27 12:00:00,55150.9,54821.4,55273.9,54762.0,303.22590406,N
661,okex,BTC_USDT,BTC-USDT,60min,2021-04-27 11:00:00,54686.8,55150.0,55233.4,54636.7,461.70210432,N
662,okex,BTC_USDT,BTC-USDT,60min,2021-04-27 10:00:00,54493.0,54686.8,54777.4,54433.4,499.49154668,N
663,okex,BTC_USDT,BTC-USDT,60min,2021-04-27 09:00:00,54428.7,54493.0,54692.3,54354.0,310.08825855,N
664,okex,BTC_USDT,BTC-USDT,60min,2021-04-27 08:00:00,54549.8,54428.7,54989.0,54364.2,676.65874652,N
665,okex,BTC_USDT,BTC-USDT,60min,2021-04-27 07:00:00,54692.6,54549.7,54853.4,54332.4,404.51241002,N
666,okex,BTC_USDT,BTC-USDT,60min,2021-04-27 06:00:00,53916.9,54692.5,54790.9,53909.0,781.85594641,N
667,okex,BTC_USDT,BTC-USDT,60min,2021-04-27 05:00:00,53457.8,53916.8,53959.8,53416.4,364.90945126,N
668,okex,BTC_USDT,BTC-USDT,60min,2021-04-27 04:00:00,53473.0,53457.8,53601.4,53243.7,244.0550195,N
669,okex,BTC_USDT,BTC-USDT,60min,2021-04-27 03:00:00,53812.6,53477.6,53820.0,53306.6,325.9012708,N
670,okex,BTC_USDT,BTC-USDT,60min,2021-04-27 02:00:00,53769.0,53812.6,53998.0,53729.7,310.67305376,N
671,okex,BTC_USDT,BTC-USDT,60min,2021-04-27 01:00:00,53653.9,53767.8,53837.8,53579.6,337.474728,N
672,okex,BTC_USDT,BTC-USDT,60min,2021-04-27 00:00:00,54001.7,53653.9,54155.6,53544.3,569.11529945,N
673,okex,BTC_USDT,BTC-USDT,60min,2021-04-26 23:00:00,53596.4,54001.8,54058.4,53466.8,230.39895165,N
