timestamp,open,high,low,close
2020-05-28T16:00:00.000,9145.78,9272.01,9110.97,9258.68
2020-05-28T20:00:00.000,9258.52,9521.76,9245.02,9494.98
2020-05-29T00:00:00.000,9494.97,9537.00,9392.57,9448.84
2020-05-29T04:00:00.000,9449.03,9621.65,9405.63,9569.59
2020-05-29T08:00:00.000,9569.58,9598.00,9455.02,9514.24
2020-05-29T12:00:00.000,9514.24,9547.51,9462.64,9516.52
2020-05-29T16:00:00.000,9516.52,9590.00,9339.97,9396.00
2020-05-29T20:00:00.000,9396.00,9473.50,9317.42,9407.25
2020-05-30T00:00:00.000,9407.37,9450.00,9390.05,9401.89
2020-05-30T04:00:00.000,9401.95,9448.45,9369.00,9422.26
2020-05-30T08:00:00.000,9422.11,9428.59,9326.01,9392.85
2020-05-30T12:00:00.000,9392.96,9596.00,9388.07,9523.52
2020-05-30T16:00:00.000,9523.71,9582.17,9462.00,9550.07
2020-05-30T20:00:00.000,9550.08,9574.90,9491.00,9537.11
2020-05-31T00:00:00.000,9537.10,9553.00,9511.05,9531.90
2020-05-31T04:00:00.000,9531.90,9753.00,9390.00,9695.00
2020-05-31T08:00:00.000,9694.38,9698.00,9551.47,9576.49
2020-05-31T12:00:00.000,9576.49,9613.66,9515.00,9563.11
2020-05-31T16:00:00.000,9563.11,9606.52,9493.00,9586.70
2020-05-31T20:00:00.000,9586.70,9638.00,9436.04,9478.23
2020-06-01T00:00:00.000,9478.65,9533.30,9460.02,9513.14
2020-06-01T04:00:00.000,9513.14,9524.17,9371.76,9446.43
2020-06-01T08:00:00.000,9446.49,9572.44,9420.85,9550.82
2020-06-01T12:00:00.000,9550.82,9615.00,9522.38,9563.56
2020-06-01T16:00:00.000,9563.55,9573.08,9506.00,9508.21
2020-06-01T20:00:00.000,9508.21,9587.49,9486.89,9541.71
2020-06-02T00:00:00.000,9542.44,9610.00,9533.00,9567.51
2020-06-02T04:00:00.000,9567.50,10497.25,9555.00,10232.48
2020-06-02T08:00:00.000,10232.41,10262.30,10057.00,10109.99
2020-06-02T12:00:00.000,10109.99,10138.94,10080.00,10126.25
2020-06-02T16:00:00.000,10126.33,10166.57,10100.00,10121.68
2020-06-02T20:00:00.000,10121.67,10196.00,9264.15,9467.90
2020-06-03T00:00:00.000,9466.78,9544.78,9413.00,9506.55
2020-06-03T04:00:00.000,9505.79,9548.97,9415.60,9514.90
2020-06-03T08:00:00.000,9514.90,9535.00,9468.00,9485.71
2020-06-03T12:00:00.000,9485.71,9540.00,9382.33,9504.00
2020-06-03T16:00:00.000,9504.00,9627.78,9486.34,9614.17
2020-06-03T20:00:00.000,9614.16,9644.00,9472.62,9554.18
2020-06-04T00:00:00.000,9554.19,9623.57,9509.30,9576.01
2020-06-04T04:00:00.000,9576.01,9694.75,9556.59,9663.59
2020-06-04T08:00:00.000,9663.58,9684.85,9594.91,9664.02
2020-06-04T12:00:00.000,9664.01,9674.00,9621.00,9644.81
2020-06-04T16:00:00.000,9644.81,9654.97,9440.00,9618.40
2020-06-04T20:00:00.000,9618.41,9850.00,9602.00,9828.11
2020-06-05T00:00:00.000,9828.11,9884.00,9725.00,9817.06
2020-06-05T04:00:00.000,9817.05,9861.50,9733.00,9788.33
2020-06-05T08:00:00.000,9788.32,9845.63,9741.00,9795.88
2020-06-05T12:00:00.000,9795.75,9825.00,9726.01,9775.02
2020-06-05T16:00:00.000,9775.01,9855.00,9580.52,9697.25
2020-06-05T20:00:00.000,9697.05,9725.00,9621.49,9707.09
2020-06-06T00:00:00.000,9707.08,9749.00,9691.00,9720.50
2020-06-06T04:00:00.000,9720.50,9730.00,9615.08,9617.29
2020-06-06T08:00:00.000,9616.64,9645.00,9528.00,9634.60
2020-06-06T12:00:00.000,9633.79,9635.78,9580.00,9609.51
2020-06-06T16:00:00.000,9609.18,9698.12,9580.00,9690.36
2020-06-06T20:00:00.000,9690.90,9738.77,9622.00,9649.01
2020-06-07T00:00:00.000,9649.01,9674.00,9579.00,9654.99
2020-06-07T04:00:00.000,9654.99,9720.00,9626.00,9664.00
2020-06-07T08:00:00.000,9664.01,9696.77,9622.46,9680.42
2020-06-07T12:00:00.000,9680.93,9715.26,9630.62,9654.99
2020-06-07T16:00:00.000,9655.00,9678.09,9540.00,9573.97
2020-06-07T20:00:00.000,9573.65,9602.74,9373.00,9495.71
2020-06-08T00:00:00.000,9495.70,9823.13,9455.00,9771.75
2020-06-08T04:00:00.000,9773.52,9804.99,9679.00,9743.92
2020-06-08T08:00:00.000,9743.92,9779.00,9701.00,9723.44
2020-06-08T12:00:00.000,9723.72,9757.09,9715.01,9725.00
2020-06-08T16:00:00.000,9724.99,9816.00,9631.00,9742.66
2020-06-08T20:00:00.000,9742.66,9750.00,9656.00,9706.49
2020-06-09T00:00:00.000,9706.64,9745.00,9661.10,9693.43
2020-06-09T04:00:00.000,9693.43,9800.00,9674.08,9778.87
2020-06-09T08:00:00.000,9778.87,9890.00,9550.03,9678.53
2020-06-09T12:00:00.000,9678.81,9706.00,9660.00,9680.46
2020-06-09T16:00:00.000,9680.86,9725.00,9622.23,9719.35
2020-06-09T20:00:00.000,9719.23,9750.00,9670.00,9717.86
2020-06-10T00:00:00.000,9717.91,9745.00,9682.00,9728.76
2020-06-10T04:00:00.000,9729.67,9832.52,9688.00,9771.66
2020-06-10T08:00:00.000,9771.66,9811.25,9733.01,9752.84
2020-06-10T12:00:00.000,9752.84,9785.56,9712.34,9749.00
2020-06-10T16:00:00.000,9749.00,9768.00,9706.00,9729.63
2020-06-10T20:00:00.000,9729.55,9777.77,9720.45,9757.58
2020-06-11T00:00:00.000,9757.58,10015.99,9681.21,9855.04
2020-06-11T04:00:00.000,9855.08,9926.09,9825.04,9884.99
2020-06-11T08:00:00.000,9884.99,9970.10,9857.00,9889.91
2020-06-11T12:00:00.000,9889.86,9907.93,9755.00,9801.00
2020-06-11T16:00:00.000,9801.00,9828.00,9758.33,9791.56
2020-06-11T20:00:00.000,9791.51,9796.88,9503.00,9525.02
2020-06-12T00:00:00.000,9525.02,9572.64,9055.07,9280.99
2020-06-12T04:00:00.000,9281.00,9369.00,9228.60,9278.03
2020-06-12T08:00:00.000,9277.72,9395.00,9238.00,9359.62
2020-06-12T12:00:00.000,9359.73,9461.00,9338.00,9433.68
2020-06-12T16:00:00.000,9434.00,9512.00,9426.00,9488.59
2020-06-12T20:00:00.000,9488.59,9550.00,9368.01,9415.89
2020-06-13T00:00:00.000,9415.37,9451.60,9289.23,9427.04
2020-06-13T04:00:00.000,9427.05,9484.98,9405.00,9458.91
2020-06-13T08:00:00.000,9458.77,9472.00,9398.00,9406.39
2020-06-13T12:00:00.000,9406.38,9444.00,9361.00,9431.93
2020-06-13T16:00:00.000,9431.93,9464.00,9383.30,9399.99
2020-06-13T20:00:00.000,9400.00,9460.00,9386.00,9433.97
2020-06-14T00:00:00.000,9433.95,9497.85,9377.00,9400.98
2020-06-14T04:00:00.000,9400.14,9477.95,9340.00,9468.54
2020-06-14T08:00:00.000,9468.55,9477.00,9421.61,9431.72
2020-06-14T12:00:00.000,9431.72,9441.00,9377.00,9412.65
2020-06-14T16:00:00.000,9412.64,9437.26,9393.00,9422.05
2020-06-14T20:00:00.000,9422.09,9434.03,9305.30,9414.30
2020-06-15T00:00:00.000,9414.31,9429.16,9361.76,9391.30
2020-06-15T04:00:00.000,9391.30,9408.58,9240.97,9339.61
2020-06-15T08:00:00.000,9339.70,9368.32,9130.00,9160.68
2020-06-15T12:00:00.000,9161.08,9225.30,8888.43,9114.76
2020-06-15T16:00:00.000,9114.99,9158.00,9063.70,9110.93
2020-06-15T20:00:00.000,9111.41,9310.85,9035.73,9290.01
2020-06-16T00:00:00.000,9290.01,9450.00,9273.38,9412.20
2020-06-16T04:00:00.000,9412.21,9490.83,9387.00,9422.01
2020-06-16T08:00:00.000,9422.01,9595.00,9370.00,9559.49
2020-06-16T12:00:00.000,9559.87,9572.41,9450.00,9499.98
2020-06-16T16:00:00.000,9500.00,9543.95,9461.21,9507.25
2020-06-16T20:00:00.000,9506.90,9588.00,9400.00,9449.66
2020-06-17T00:00:00.000,9449.16,9511.00,9425.90,9504.99
2020-06-17T04:00:00.000,9505.00,9533.80,9473.28,9519.12
2020-06-17T08:00:00.000,9519.13,9528.22,9416.00,9456.46
2020-06-17T12:00:00.000,9456.36,9529.57,9427.00,9508.72
2020-06-17T16:00:00.000,9508.71,9520.28,9462.00,9475.02
2020-06-17T20:00:00.000,9475.03,9569.00,9355.00,9393.05
2020-06-18T00:00:00.000,9392.99,9425.30,9283.73,9293.61
2020-06-18T04:00:00.000,9290.84,9468.97,9231.03,9458.45
2020-06-18T08:00:00.000,9458.45,9464.00,9394.27,9424.99
2020-06-18T12:00:00.000,9425.00,9445.95,9403.61,9435.96
2020-06-18T16:00:00.000,9435.97,9483.85,9373.30,9427.51
2020-06-18T20:00:00.000,9427.50,9442.49,9375.00,9383.56
2020-06-19T00:00:00.000,9383.91,9415.50,9329.70,9391.51
2020-06-19T04:00:00.000,9391.50,9410.00,9272.41,9381.59
2020-06-19T08:00:00.000,9381.99,9382.21,9239.00,9268.73
2020-06-19T12:00:00.000,9268.73,9328.37,9254.37,9294.99
2020-06-19T16:00:00.000,9295.00,9453.00,9270.08,9382.26
2020-06-19T20:00:00.000,9382.37,9419.43,9345.34,9377.15
2020-06-20T00:00:00.000,9377.15,9380.00,9261.66,9302.89
2020-06-20T04:00:00.000,9303.11,9350.63,9257.00,9307.00
2020-06-20T08:00:00.000,9307.00,9345.05,9283.34,9323.94
2020-06-20T12:00:00.000,9323.93,9329.25,9290.59,9298.05
2020-06-20T16:00:00.000,9298.05,9385.00,9165.00,9320.01
2020-06-20T20:00:00.000,9320.00,9330.00,9230.16,9256.00
2020-06-21T00:00:00.000,9256.39,9314.99,9235.83,9282.00
2020-06-21T04:00:00.000,9282.01,9394.29,9282.01,9354.04
2020-06-21T08:00:00.000,9353.84,9397.85,9337.94,9366.70
2020-06-21T12:00:00.000,9366.69,9420.47,9356.75,9364.00
2020-06-21T16:00:00.000,9364.00,9377.00,9326.00,9355.02
2020-06-21T20:00:00.000,9355.02,9386.79,9325.70,9370.00
2020-06-22T00:00:00.000,9369.99,9375.00,9301.00,9347.82
2020-06-22T04:00:00.000,9347.82,9349.00,9279.00,9293.51
2020-06-22T08:00:00.000,9293.39,9394.43,9273.00,9380.13
2020-06-22T12:00:00.000,9380.05,9450.00,9370.00,9416.73
2020-06-22T16:00:00.000,9416.74,9470.00,9405.51,9458.88
2020-06-22T20:00:00.000,9458.44,9508.00,9438.22,9489.82
2020-06-23T00:00:00.000,9489.82,9628.22,9472.30,9563.93
2020-06-23T04:00:00.000,9563.94,9795.00,9563.76,9686.99
2020-06-23T08:00:00.000,9686.99,9723.23,9612.00,9661.13
2020-06-23T12:00:00.000,9661.57,9673.00,9625.00,9668.13
2020-06-23T16:00:00.000,9668.14,9669.34,9585.00,9639.50
2020-06-23T20:00:00.000,9639.51,9698.00,9620.00,9695.89
2020-06-24T00:00:00.000,9695.88,9700.00,9645.35,9647.05
2020-06-24T04:00:00.000,9647.05,9667.00,9592.74,9631.66
2020-06-24T08:00:00.000,9631.65,9671.00,9619.72,9657.09
2020-06-24T12:00:00.000,9657.10,9678.00,9503.00,9519.00
2020-06-24T16:00:00.000,9518.88,9555.83,9300.00,9337.26
2020-06-24T20:00:00.000,9337.27,9440.59,9210.00,9255.47
2020-06-25T00:00:00.000,9255.48,9348.76,9244.90,9301.79
2020-06-25T04:00:00.000,9301.79,9328.00,9230.00,9298.40
2020-06-25T08:00:00.000,9298.78,9310.23,9005.00,9099.65
2020-06-25T12:00:00.000,9099.65,9195.70,9089.24,9169.44
2020-06-25T16:00:00.000,9169.44,9333.12,9169.44,9253.21
2020-06-25T20:00:00.000,9253.42,9266.81,9157.74,9235.45
2020-06-26T00:00:00.000,9235.44,9292.50,9207.64,9280.00
2020-06-26T04:00:00.000,9280.00,9350.90,9213.00,9246.75
2020-06-26T08:00:00.000,9246.75,9297.16,9181.26,9241.99
2020-06-26T12:00:00.000,9241.99,9270.00,9087.04,9143.88
2020-06-26T16:00:00.000,9143.66,9258.88,9088.02,9188.00
2020-06-26T20:00:00.000,9187.99,9233.14,9038.52,9148.85
2020-06-27T00:00:00.000,9148.85,9181.70,9087.42,9163.00
2020-06-27T04:00:00.000,9163.70,9218.33,9144.83,9159.99
2020-06-27T08:00:00.000,9159.99,9188.77,9102.91,9161.00
2020-06-27T12:00:00.000,9161.00,9195.75,9134.00,9174.46
2020-06-27T16:00:00.000,9174.37,9195.00,9126.67,9156.94
2020-06-27T20:00:00.000,9156.95,9175.00,9107.34,9130.00
2020-06-28T00:00:00.000,9130.00,9147.00,8816.40,8932.93
2020-06-28T04:00:00.000,8932.93,9098.49,8889.03,9008.00
2020-06-28T08:00:00.000,9008.00,9014.02,8932.68,8970.00
2020-06-28T12:00:00.000,8969.99,9036.68,8944.38,9021.73
2020-06-28T16:00:00.000,9021.73,9082.00,9000.43,9048.12
2020-06-28T20:00:00.000,9048.03,9173.90,9015.19,9153.88
2020-06-29T00:00:00.000,9153.97,9188.00,9096.78,9109.66
2020-06-29T04:00:00.000,9109.55,9141.37,9070.00,9114.00
2020-06-29T08:00:00.000,9114.01,9146.00,9083.00,9093.00
2020-06-29T12:00:00.000,9093.00,9130.00,9061.00,9095.00
2020-06-29T16:00:00.000,9095.00,9136.66,9058.19,9092.60
2020-06-29T20:00:00.000,9092.60,9132.85,9022.00,9121.78
2020-06-30T00:00:00.000,9121.78,9181.00,9101.00,9157.23
2020-06-30T04:00:00.000,9157.23,9233.00,9142.50,9189.48
2020-06-30T08:00:00.000,9189.99,9205.00,9152.50,9162.80
2020-06-30T12:00:00.000,9162.35,9178.60,9111.80,9144.31
2020-06-30T16:00:00.000,9144.31,9178.00,9119.20,9150.64
2020-06-30T20:00:00.000,9150.75,9188.00,9063.97,9169.41
2020-07-01T00:00:00.000,9169.22,9180.00,9095.00,9133.26
2020-07-01T04:00:00.000,9133.37,9170.37,9126.16,9138.87
2020-07-01T08:00:00.000,9138.88,9147.00,9090.00,9138.76
2020-07-01T12:00:00.000,9139.22,9162.88,9126.00,9136.45
2020-07-01T16:00:00.000,9136.45,9200.00,9135.00,9157.72
2020-07-01T20:00:00.000,9157.72,9268.95,9137.19,9263.75
2020-07-02T00:00:00.000,9263.75,9293.00,9229.81,9238.59
2020-07-02T04:00:00.000,9238.60,9258.81,9210.00,9233.29
2020-07-02T08:00:00.000,9233.29,9262.99,9217.59,9237.00
2020-07-02T12:00:00.000,9237.04,9253.32,9177.00,9209.37
2020-07-02T16:00:00.000,9209.38,9223.00,9171.00,9198.52
2020-07-02T20:00:00.000,9198.51,9258.00,9011.00,9049.61
2020-07-03T00:00:00.000,9049.62,9080.39,8936.00,9056.52
2020-07-03T04:00:00.000,9056.53,9150.00,9037.94,9087.72
2020-07-03T08:00:00.000,9087.72,9121.77,9065.82,9093.67
2020-07-03T12:00:00.000,9093.68,9114.00,9076.21,9103.89
2020-07-03T16:00:00.000,9103.88,9124.52,9036.06,9096.98
2020-07-03T20:00:00.000,9096.99,9124.32,9076.00,9098.25
2020-07-04T00:00:00.000,9098.24,9113.00,9068.35,9083.35
2020-07-04T04:00:00.000,9083.36,9102.94,9041.00,9057.52
2020-07-04T08:00:00.000,9058.07,9097.70,9045.37,9083.88
2020-07-04T12:00:00.000,9083.87,9091.00,9070.00,9074.41
2020-07-04T16:00:00.000,9074.41,9083.96,9052.00,9058.67
2020-07-04T20:00:00.000,9058.67,9085.00,9042.84,9066.49
2020-07-05T00:00:00.000,9066.49,9194.00,9062.00,9131.33
2020-07-05T04:00:00.000,9131.33,9147.00,9115.00,9137.18
2020-07-05T08:00:00.000,9137.18,9146.35,9116.50,9128.00
2020-07-05T12:00:00.000,9128.01,9131.42,9040.00,9062.52
2020-07-05T16:00:00.000,9062.51,9076.02,8986.51,9035.32
2020-07-05T20:00:00.000,9035.33,9069.00,8998.01,9028.98
2020-07-06T00:00:00.000,9028.98,9053.89,9022.00,9031.31
2020-07-06T04:00:00.000,9031.50,9100.00,8900.00,9071.86
2020-07-06T08:00:00.000,9071.87,9123.00,9058.10,9087.30
2020-07-06T12:00:00.000,9087.31,9238.23,9080.14,9199.71
2020-07-06T16:00:00.000,9199.72,9230.00,9171.00,9221.24
2020-07-06T20:00:00.000,9221.24,9320.00,9200.00,9302.99
2020-07-07T00:00:00.000,9302.99,9348.00,9261.00,9287.38
2020-07-07T04:00:00.000,9287.83,9379.00,9255.10,9339.60
2020-07-07T08:00:00.000,9339.59,9380.00,9256.10,9292.92
2020-07-07T12:00:00.000,9292.62,9301.87,9237.05,9260.99
2020-07-07T16:00:00.000,9260.99,9274.27,9220.00,9271.11
2020-07-07T20:00:00.000,9271.12,9295.55,9233.00,9274.99
2020-07-08T00:00:00.000,9274.99,9286.49,9230.00,9239.78
2020-07-08T04:00:00.000,9239.79,9269.14,9201.23,9258.51
2020-07-08T08:00:00.000,9258.51,9320.00,9233.47,9310.00
2020-07-08T12:00:00.000,9310.00,9320.00,9252.00,9282.85
2020-07-08T16:00:00.000,9282.86,9309.96,9264.53,9308.00
2020-07-08T20:00:00.000,9308.00,9470.00,9283.00,9410.92
2020-07-09T00:00:00.000,9410.91,9445.00,9381.64,9431.52
2020-07-09T04:00:00.000,9431.53,9466.00,9413.80,9436.08
2020-07-09T08:00:00.000,9436.08,9440.81,9360.00,9386.60
2020-07-09T12:00:00.000,9386.17,9419.07,9378.60,9404.08
2020-07-09T16:00:00.000,9404.08,9406.34,9352.01,9403.25
2020-07-09T20:00:00.000,9403.26,9435.00,9164.33,9211.00
2020-07-10T00:00:00.000,9210.99,9244.21,9190.32,9220.97
2020-07-10T04:00:00.000,9220.96,9255.25,9210.39,9236.28
2020-07-10T08:00:00.000,9236.29,9239.00,9194.06,9225.03
2020-07-10T12:00:00.000,9225.04,9229.00,9121.42,9153.71
2020-07-10T16:00:00.000,9153.85,9204.00,9152.00,9162.25
2020-07-10T20:00:00.000,9162.24,9249.55,9160.00,9245.55
2020-07-11T00:00:00.000,9245.43,9253.79,9207.00,9234.43
2020-07-11T04:00:00.000,9234.43,9317.24,9209.00,9288.39
2020-07-11T08:00:00.000,9288.39,9301.74,9258.00,9266.51
2020-07-11T12:00:00.000,9266.32,9280.00,9254.00,9269.98
2020-07-11T16:00:00.000,9269.97,9271.70,9178.91,9199.39
2020-07-11T20:00:00.000,9199.38,9233.54,9195.00,9223.92
2020-07-12T00:00:00.000,9223.92,9250.00,9203.79,9205.32
2020-07-12T04:00:00.000,9205.32,9254.27,9202.35,9233.50
2020-07-12T08:00:00.000,9233.50,9295.00,9231.03,9270.72
2020-07-12T12:00:00.000,9270.24,9283.00,9242.00,9256.21
2020-07-12T16:00:00.000,9256.21,9274.65,9243.01,9246.53
2020-07-12T20:00:00.000,9246.53,9349.00,9180.17,9214.35
2020-07-13T00:00:00.000,9214.35,9238.39,9155.00,9220.34
2020-07-13T04:00:00.000,9220.34,9332.00,9214.75,9300.69
2020-07-13T08:00:00.000,9300.70,9320.00,9264.00,9272.87
2020-07-13T12:00:00.000,9272.88,9291.91,9237.32,9269.95
2020-07-13T16:00:00.000,9269.96,9319.83,9265.00,9308.92
2020-07-13T20:00:00.000,9308.93,9345.00,9276.60,9290.28
2020-07-14T00:00:00.000,9290.29,9320.00,9200.00,9233.45
2020-07-14T04:00:00.000,9233.39,9273.98,9213.57,9241.20
2020-07-14T08:00:00.000,9241.18,9245.47,9211.01,9218.63
2020-07-14T12:00:00.000,9218.64,9218.98,9152.00,9180.56
2020-07-14T16:00:00.000,9180.56,9239.00,9116.00,9234.51
2020-07-14T20:00:00.000,9234.39,9244.44,9185.00,9220.79
2020-07-15T00:00:00.000,9220.78,9279.00,9211.00,9267.52
2020-07-15T04:00:00.000,9267.52,9274.84,9235.67,9254.17
2020-07-15T08:00:00.000,9254.17,9272.56,9230.01,9234.51
2020-07-15T12:00:00.000,9234.50,9246.56,9216.01,9227.83
2020-07-15T16:00:00.000,9227.83,9248.00,9190.00,9221.55
2020-07-15T20:00:00.000,9221.54,9247.00,9196.00,9204.21
2020-07-16T00:00:00.000,9204.20,9220.91,9156.00,9183.07
2020-07-16T04:00:00.000,9183.07,9234.00,9178.00,9197.30
2020-07-16T08:00:00.000,9197.75,9223.00,9180.00,9202.49
2020-07-16T12:00:00.000,9202.50,9215.00,9080.00,9124.21
2020-07-16T16:00:00.000,9124.20,9140.98,9044.02,9083.64
2020-07-16T20:00:00.000,9083.65,9130.87,9070.00,9123.00
2020-07-17T00:00:00.000,9123.00,9150.00,9111.00,9126.00
2020-07-17T04:00:00.000,9126.01,9143.50,9091.25,9132.00
2020-07-17T08:00:00.000,9132.00,9138.89,9105.00,9117.85
2020-07-17T12:00:00.000,9117.85,9133.73,9087.00,9110.00
2020-07-17T16:00:00.000,9110.00,9143.30,9096.90,9139.12
2020-07-17T20:00:00.000,9139.12,9187.00,9138.99,9146.19
2020-07-18T00:00:00.000,9146.19,9166.75,9128.33,9162.01
2020-07-18T04:00:00.000,9162.01,9175.03,9142.00,9151.69
2020-07-18T08:00:00.000,9151.70,9163.88,9121.98,9131.08
2020-07-18T12:00:00.000,9131.70,9140.00,9126.00,9132.24
2020-07-18T16:00:00.000,9132.23,9210.00,9125.05,9163.40
2020-07-18T20:00:00.000,9163.39,9176.52,9155.08,9171.25
2020-07-19T00:00:00.000,9171.25,9205.02,9151.20,9164.31
2020-07-19T04:00:00.000,9164.18,9180.54,9160.25,9171.80
2020-07-19T08:00:00.000,9171.79,9182.45,9145.35,9156.57
2020-07-19T12:00:00.000,9156.50,9162.37,9142.63,9157.03
2020-07-19T16:00:00.000,9157.02,9161.00,9108.00,9126.96
2020-07-19T20:00:00.000,9126.95,9140.00,9115.00,9124.50
2020-07-20T00:00:00.000,9124.50,9175.63,9120.68,9167.09
2020-07-20T04:00:00.000,9167.09,9239.59,9157.95,9210.51
2020-07-20T08:00:00.000,9210.68,9221.00,9178.08,9194.48
2020-07-20T12:00:00.000,9194.49,9194.98,9170.00,9183.24
2020-07-20T16:00:00.000,9183.24,9193.98,9131.01,9150.39
2020-07-20T20:00:00.000,9150.38,9178.24,9143.00,9172.47
2020-07-21T00:00:00.000,9172.48,9203.83,9148.13,9160.40
2020-07-21T04:00:00.000,9160.39,9186.49,9145.00,9161.13
2020-07-21T08:00:00.000,9161.28,9194.50,9152.62,9181.65
2020-07-21T12:00:00.000,9180.91,9377.89,9174.00,9314.87
2020-07-21T16:00:00.000,9315.00,9350.32,9300.01,9342.21
2020-07-21T20:00:00.000,9342.22,9439.60,9319.21,9338.45
2020-07-22T00:00:00.000,9338.44,9389.51,9320.67,9353.50
2020-07-22T04:00:00.000,9353.49,9389.94,9350.17,9388.01
2020-07-22T08:00:00.000,9388.00,9389.06,9351.00,9358.72
2020-07-22T12:00:00.000,9358.72,9366.25,9272.00,9301.44
2020-07-22T16:00:00.000,9301.44,9355.00,9292.56,9344.11
2020-07-22T20:00:00.000,9344.11,9356.21,9313.76,9338.53
